Date,SKU_ID,Warehouse_ID,Supplier_ID,Region,Units_Sold,Inventory_Level,Supplier_Lead_Time_Days,Reorder_Point,Order_Quantity,Unit_Cost,Unit_Price,Promotion_Flag,Stockout_Flag,Demand_Forecast,Year,Month,Month_Name,Quarter,Day_Name,Revenue,Total_Cost,Profit,Profit_Margin,Inventory_Value,Forecast_Error,Absolute_Forecast_Error,Inventory_Status,Days_of_Inventory,Inventory_Risk
2024-04-12,SKU_1,WH_1,SUP_8,South,32,794,14,379,452,13.95,20.48,0,0,36.07,2024,4,April,2,Friday,655.36,446.4,208.96000000000004,31.884765625000007,11076.3,-4.07,4.07,Healthy,22.01275298031605,Medium Risk
2024-04-13,SKU_1,WH_1,SUP_8,South,27,767,14,379,0,13.95,20.48,0,0,27.61,2024,4,April,2,Saturday,552.96,376.65,176.31000000000006,31.88476562500001,10699.65,-0.6099999999999994,0.6099999999999994,Healthy,27.779789931184354,Medium Risk
2024-04-14,SKU_1,WH_1,SUP_8,South,29,738,14,379,0,13.95,20.48,0,0,25.47,2024,4,April,2,Sunday,593.92,404.54999999999995,189.37,31.884765625000007,10295.1,3.530000000000001,3.530000000000001,Healthy,28.975265017667844,Low Risk
2024-04-15,SKU_1,WH_1,SUP_8,West,28,710,14,379,0,13.95,20.48,1,0,23.78,2024,4,April,2,Monday,573.44,390.59999999999997,182.8400000000001,31.88476562500001,9904.5,4.219999999999999,4.219999999999999,Healthy,29.857022708158116,Low Risk
2024-04-16,SKU_1,WH_1,SUP_8,West,30,680,14,379,0,13.95,20.48,0,0,32.48,2024,4,April,2,Tuesday,614.4,418.5,195.89999999999998,31.884765625,9486.0,-2.479999999999997,2.479999999999997,Healthy,20.935960591133007,Medium Risk
2024-04-17,SKU_1,WH_1,SUP_8,South,19,661,14,379,0,13.95,20.48,0,0,23.71,2024,4,April,2,Wednesday,389.12,265.05,124.07,31.884765625,9220.949999999999,-4.710000000000001,4.710000000000001,Healthy,27.878532264867143,Medium Risk
2024-04-18,SKU_1,WH_1,SUP_8,South,21,640,14,379,0,13.95,20.48,0,0,19.73,2024,4,April,2,Thursday,430.08,292.95,137.13,31.884765625,8928.0,1.2699999999999996,1.2699999999999996,Healthy,32.43791180942727,Low Risk
2024-04-19,SKU_1,WH_1,SUP_8,North,31,609,14,379,0,13.95,20.48,0,0,28.52,2024,4,April,2,Friday,634.88,432.45,202.43,31.884765625,8495.55,2.4800000000000004,2.4800000000000004,Healthy,21.35343618513324,Medium Risk
2024-04-20,SKU_1,WH_1,SUP_8,West,26,583,14,379,0,13.95,20.48,0,0,21.74,2024,4,April,2,Saturday,532.48,362.7,169.78000000000003,31.884765625000007,8132.849999999999,4.260000000000002,4.260000000000002,Healthy,26.816927322907084,Medium Risk
2024-04-21,SKU_1,WH_1,SUP_8,South,27,556,14,379,0,13.95,20.48,0,0,28.37,2024,4,April,2,Sunday,552.96,376.65,176.31000000000006,31.88476562500001,7756.2,-1.370000000000001,1.370000000000001,Healthy,19.598167077899188,Medium Risk
2024-04-22,SKU_1,WH_1,SUP_8,East,29,527,14,379,0,13.95,20.48,0,0,30.17,2024,4,April,2,Monday,593.92,404.54999999999995,189.37,31.884765625000007,7351.65,-1.1700000000000017,1.1700000000000017,Healthy,17.467683128936027,Medium Risk
2024-04-23,SKU_1,WH_1,SUP_8,North,30,497,14,379,0,13.95,20.48,0,0,30.04,2024,4,April,2,Tuesday,614.4,418.5,195.89999999999998,31.884765625,6933.15,-0.03999999999999915,0.03999999999999915,Healthy,16.544607190412783,Medium Risk
2024-04-24,SKU_1,WH_1,SUP_8,East,26,471,14,379,0,13.95,20.48,0,0,26.65,2024,4,April,2,Wednesday,532.48,362.7,169.78000000000003,31.884765625000007,6570.45,-0.6499999999999986,0.6499999999999986,Healthy,17.673545966228893,Medium Risk
2024-04-25,SKU_1,WH_1,SUP_8,North,26,445,14,379,0,13.95,20.48,0,0,31.58,2024,4,April,2,Thursday,532.48,362.7,169.78000000000003,31.884765625000007,6207.75,-5.579999999999998,5.579999999999998,Healthy,14.09119696010133,Medium Risk
2024-04-26,SKU_1,WH_1,SUP_8,East,36,409,14,379,0,13.95,20.48,0,0,33.89,2024,4,April,2,Friday,737.28,502.2,235.07999999999998,31.884765625,5705.549999999999,2.1099999999999994,2.1099999999999994,Healthy,12.068456771909117,High Risk
2024-04-27,SKU_1,WH_1,SUP_8,West,39,370,14,379,0,13.95,20.48,0,0,36.58,2024,4,April,2,Saturday,798.72,544.05,254.67000000000007,31.884765625000007,5161.5,2.4200000000000017,2.4200000000000017,Reorder Required,10.114816839803172,High Risk
2024-04-28,SKU_1,WH_1,SUP_8,West,22,725,14,379,377,13.95,20.48,0,0,26.77,2024,4,April,2,Sunday,450.56,306.9,143.66000000000003,31.884765625000007,10113.75,-4.77,4.77,Healthy,27.08255509899141,Medium Risk
2024-04-29,SKU_1,WH_1,SUP_8,North,30,695,14,379,0,13.95,20.48,0,0,35.63,2024,4,April,2,Monday,614.4,418.5,195.89999999999998,31.884765625,9695.25,-5.630000000000003,5.630000000000003,Healthy,19.506034240808305,Medium Risk
2024-04-30,SKU_1,WH_1,SUP_8,North,21,674,14,379,0,13.95,20.48,0,0,23.04,2024,4,April,2,Tuesday,430.08,292.95,137.13,31.884765625,9402.3,-2.039999999999999,2.039999999999999,Healthy,29.253472222222225,Low Risk
2024-05-01,SKU_1,WH_1,SUP_8,South,41,633,14,379,0,13.95,20.48,1,0,45.43,2024,5,May,2,Wednesday,839.6800000000001,571.9499999999999,267.73000000000013,31.88476562500001,8830.35,-4.43,4.43,Healthy,13.933524103015628,High Risk
2024-05-02,SKU_1,WH_1,SUP_8,North,29,604,14,379,0,13.95,20.48,0,0,32.11,2024,5,May,2,Thursday,593.92,404.54999999999995,189.37,31.884765625000007,8425.8,-3.1099999999999994,3.1099999999999994,Healthy,18.810339458112736,Medium Risk
2024-05-03,SKU_1,WH_1,SUP_8,West,34,570,14,379,0,13.95,20.48,0,0,32.59,2024,5,May,2,Friday,696.32,474.29999999999995,222.0200000000001,31.88476562500001,7951.5,1.4099999999999966,1.4099999999999966,Healthy,17.490027615833075,Medium Risk
2024-05-04,SKU_1,WH_1,SUP_8,North,45,525,14,379,0,13.95,20.48,1,0,42.97,2024,5,May,2,Saturday,921.6,627.75,293.85,31.884765625,7323.75,2.030000000000001,2.030000000000001,Healthy,12.217826390505003,High Risk
2024-05-05,SKU_1,WH_1,SUP_8,South,37,488,14,379,0,13.95,20.48,1,0,37.84,2024,5,May,2,Sunday,757.76,516.15,241.61,31.884765625,6807.599999999999,-0.8400000000000034,0.8400000000000034,Healthy,12.896405919661733,High Risk
2024-05-06,SKU_1,WH_1,SUP_8,North,29,459,14,379,0,13.95,20.48,0,0,27.55,2024,5,May,2,Monday,593.92,404.54999999999995,189.37,31.884765625000007,6403.049999999999,1.4499999999999993,1.4499999999999993,Healthy,16.660617059891106,Medium Risk
2024-05-07,SKU_1,WH_1,SUP_8,North,36,423,14,379,0,13.95,20.48,1,0,36.14,2024,5,May,2,Tuesday,737.28,502.2,235.07999999999998,31.884765625,5900.849999999999,-0.14000000000000057,0.14000000000000057,Healthy,11.70448256779192,High Risk
2024-05-08,SKU_1,WH_1,SUP_8,North,24,399,14,379,0,13.95,20.48,0,0,28.07,2024,5,May,2,Wednesday,491.52,334.79999999999995,156.72000000000003,31.884765625000007,5566.049999999999,-4.07,4.07,Healthy,14.214463840399002,Medium Risk
2024-05-09,SKU_1,WH_1,SUP_8,North,21,378,14,379,0,13.95,20.48,0,0,22.61,2024,5,May,2,Thursday,430.08,292.95,137.13,31.884765625,5273.099999999999,-1.6099999999999994,1.6099999999999994,Reorder Required,16.71826625386997,Medium Risk
2024-05-10,SKU_1,WH_1,SUP_8,East,27,668,14,379,317,13.95,20.48,0,0,25.72,2024,5,May,2,Friday,552.96,376.65,176.31000000000006,31.88476562500001,9318.6,1.2800000000000011,1.2800000000000011,Healthy,25.972006220839816,Medium Risk
2024-05-11,SKU_1,WH_1,SUP_8,North,28,640,14,379,0,13.95,20.48,0,0,31.46,2024,5,May,2,Saturday,573.44,390.59999999999997,182.8400000000001,31.88476562500001,8928.0,-3.460000000000001,3.460000000000001,Healthy,20.343293070565796,Medium Risk
2024-05-12,SKU_1,WH_1,SUP_8,East,29,611,14,379,0,13.95,20.48,0,0,33.03,2024,5,May,2,Sunday,593.92,404.54999999999995,189.37,31.884765625000007,8523.449999999999,-4.030000000000001,4.030000000000001,Healthy,18.498334847108687,Medium Risk
2024-05-13,SKU_1,WH_1,SUP_8,South,30,581,14,379,0,13.95,20.48,0,0,34.11,2024,5,May,2,Monday,614.4,418.5,195.89999999999998,31.884765625,8104.95,-4.109999999999999,4.109999999999999,Healthy,17.03312811492231,Medium Risk
2024-05-14,SKU_1,WH_1,SUP_8,South,28,553,14,379,0,13.95,20.48,0,0,30.41,2024,5,May,2,Tuesday,573.44,390.59999999999997,182.8400000000001,31.88476562500001,7714.349999999999,-2.41,2.41,Healthy,18.184807629069386,Medium Risk
2024-05-15,SKU_1,WH_1,SUP_8,East,18,535,14,379,0,13.95,20.48,0,0,22.33,2024,5,May,2,Wednesday,368.64,251.1,117.53999999999999,31.884765625,7463.25,-4.329999999999998,4.329999999999998,Healthy,23.958799820868787,Medium Risk
2024-05-16,SKU_1,WH_1,SUP_8,North,28,507,14,379,0,13.95,20.48,0,0,33.16,2024,5,May,2,Thursday,573.44,390.59999999999997,182.8400000000001,31.88476562500001,7072.65,-5.159999999999997,5.159999999999997,Healthy,15.28950542822678,Medium Risk
2024-05-17,SKU_1,WH_1,SUP_8,East,35,472,14,379,0,13.95,20.48,0,0,30.86,2024,5,May,2,Friday,716.8000000000001,488.25,228.55000000000007,31.884765625000007,6584.4,4.140000000000001,4.140000000000001,Healthy,15.294880103694103,Medium Risk
2024-05-18,SKU_1,WH_1,SUP_8,North,25,447,14,379,0,13.95,20.48,0,0,29.26,2024,5,May,2,Saturday,512.0,348.75,163.25,31.884765625,6235.65,-4.260000000000002,4.260000000000002,Healthy,15.276828434723171,Medium Risk
2024-05-19,SKU_1,WH_1,SUP_8,South,25,422,14,379,0,13.95,20.48,0,0,20.01,2024,5,May,2,Sunday,512.0,348.75,163.25,31.884765625,5886.9,4.989999999999998,4.989999999999998,Healthy,21.089455272363818,Medium Risk
2024-05-20,SKU_1,WH_1,SUP_8,East,20,402,14,379,0,13.95,20.48,0,0,18.19,2024,5,May,2,Monday,409.6,279.0,130.60000000000002,31.884765625000007,5607.9,1.8099999999999987,1.8099999999999987,Healthy,22.10005497526113,Medium Risk
2024-05-21,SKU_1,WH_1,SUP_8,West,28,374,14,379,0,13.95,20.48,0,0,25.18,2024,5,May,2,Tuesday,573.44,390.59999999999997,182.8400000000001,31.88476562500001,5217.3,2.8200000000000003,2.8200000000000003,Reorder Required,14.853057982525815,Medium Risk
2024-05-22,SKU_1,WH_1,SUP_8,North,31,697,14,379,354,13.95,20.48,0,0,30.29,2024,5,May,2,Wednesday,634.88,432.45,202.43,31.884765625,9723.15,0.7100000000000009,0.7100000000000009,Healthy,23.01089468471443,Medium Risk
2024-05-23,SKU_1,WH_1,SUP_8,North,24,673,14,379,0,13.95,20.48,1,0,25.51,2024,5,May,2,Thursday,491.52,334.79999999999995,156.72000000000003,31.884765625000007,9388.35,-1.5100000000000016,1.5100000000000016,Healthy,26.381811054488434,Medium Risk
2024-05-24,SKU_1,WH_1,SUP_8,North,21,652,14,379,0,13.95,20.48,0,0,19.32,2024,5,May,2,Friday,430.08,292.95,137.13,31.884765625,9095.4,1.6799999999999997,1.6799999999999997,Healthy,33.74741200828157,Low Risk
2024-05-25,SKU_1,WH_1,SUP_8,South,15,637,14,379,0,13.95,20.48,0,0,16.54,2024,5,May,2,Saturday,307.2,209.25,97.94999999999999,31.884765625,8886.15,-1.5399999999999991,1.5399999999999991,Healthy,38.51269649334946,Low Risk
2024-05-26,SKU_1,WH_1,SUP_8,North,35,602,14,379,0,13.95,20.48,0,0,35.11,2024,5,May,2,Sunday,716.8000000000001,488.25,228.55000000000007,31.884765625000007,8397.9,-0.10999999999999943,0.10999999999999943,Healthy,17.1461122187411,Medium Risk
2024-05-27,SKU_1,WH_1,SUP_8,West,35,567,14,379,0,13.95,20.48,0,0,34.41,2024,5,May,2,Monday,716.8000000000001,488.25,228.55000000000007,31.884765625000007,7909.65,0.5900000000000034,0.5900000000000034,Healthy,16.47776809067132,Medium Risk
2024-05-28,SKU_1,WH_1,SUP_8,North,29,538,14,379,0,13.95,20.48,0,0,27.14,2024,5,May,2,Tuesday,593.92,404.54999999999995,189.37,31.884765625000007,7505.099999999999,1.8599999999999994,1.8599999999999994,Healthy,19.82313927781872,Medium Risk
2024-05-29,SKU_1,WH_1,SUP_8,West,25,513,14,379,0,13.95,20.48,0,0,25.95,2024,5,May,2,Wednesday,512.0,348.75,163.25,31.884765625,7156.349999999999,-0.9499999999999993,0.9499999999999993,Healthy,19.76878612716763,Medium Risk
2024-05-30,SKU_1,WH_1,SUP_8,West,17,496,14,379,0,13.95,20.48,0,0,21.1,2024,5,May,2,Thursday,348.16,237.14999999999998,111.01000000000005,31.88476562500001,6919.2,-4.100000000000001,4.100000000000001,Healthy,23.507109004739334,Medium Risk
2024-05-31,SKU_1,WH_1,SUP_8,East,27,469,14,379,0,13.95,20.48,0,0,24.65,2024,5,May,2,Friday,552.96,376.65,176.31000000000006,31.88476562500001,6542.549999999999,2.3500000000000014,2.3500000000000014,Healthy,19.026369168357,Medium Risk
2024-06-01,SKU_1,WH_1,SUP_8,South,20,449,14,379,0,13.95,20.48,0,0,20.24,2024,6,June,2,Saturday,409.6,279.0,130.60000000000002,31.884765625000007,6263.549999999999,-0.23999999999999844,0.23999999999999844,Healthy,22.183794466403164,Medium Risk
2024-06-02,SKU_1,WH_1,SUP_8,East,20,429,14,379,0,13.95,20.48,0,0,19.32,2024,6,June,2,Sunday,409.6,279.0,130.60000000000002,31.884765625000007,5984.549999999999,0.6799999999999997,0.6799999999999997,Healthy,22.204968944099377,Medium Risk
2024-06-03,SKU_1,WH_1,SUP_8,West,21,408,14,379,0,13.95,20.48,0,0,17.76,2024,6,June,2,Monday,430.08,292.95,137.13,31.884765625,5691.599999999999,3.2399999999999984,3.2399999999999984,Healthy,22.972972972972972,Medium Risk
2024-06-04,SKU_1,WH_1,SUP_8,South,22,386,14,379,0,13.95,20.48,0,0,15.67,2024,6,June,2,Tuesday,450.56,306.9,143.66000000000003,31.884765625000007,5384.7,6.33,6.33,Healthy,24.633056796426292,Medium Risk
2024-06-05,SKU_1,WH_1,SUP_8,East,19,367,14,379,0,13.95,20.48,0,0,18.99,2024,6,June,2,Wednesday,389.12,265.05,124.07,31.884765625,5119.65,0.010000000000001563,0.010000000000001563,Reorder Required,19.325961032122173,Medium Risk
2024-06-06,SKU_1,WH_1,SUP_8,East,34,768,14,379,435,13.95,20.48,0,0,38.17,2024,6,June,2,Thursday,696.32,474.29999999999995,222.0200000000001,31.88476562500001,10713.599999999999,-4.170000000000002,4.170000000000002,Healthy,20.120513492271417,Medium Risk
2024-06-07,SKU_1,WH_1,SUP_8,West,27,741,14,379,0,13.95,20.48,0,0,26.13,2024,6,June,2,Friday,552.96,376.65,176.31000000000006,31.88476562500001,10336.949999999999,0.870000000000001,0.870000000000001,Healthy,28.358208955223883,Low Risk
2024-06-08,SKU_1,WH_1,SUP_8,South,16,725,14,379,0,13.95,20.48,0,0,17.69,2024,6,June,2,Saturday,327.68,223.2,104.48000000000002,31.884765625000007,10113.75,-1.6900000000000013,1.6900000000000013,Healthy,40.983606557377044,Low Risk
2024-06-09,SKU_1,WH_1,SUP_8,South,22,703,14,379,0,13.95,20.48,0,0,15.17,2024,6,June,2,Sunday,450.56,306.9,143.66000000000003,31.884765625000007,9806.85,6.83,6.83,Healthy,46.34146341463415,Low Risk
2024-06-10,SKU_1,WH_1,SUP_8,East,19,684,14,379,0,13.95,20.48,0,0,17.36,2024,6,June,2,Monday,389.12,265.05,124.07,31.884765625,9541.8,1.6400000000000006,1.6400000000000006,Healthy,39.40092165898618,Low Risk
2024-06-11,SKU_1,WH_1,SUP_8,East,24,660,14,379,0,13.95,20.48,0,0,26.72,2024,6,June,2,Tuesday,491.52,334.79999999999995,156.72000000000003,31.884765625000007,9207.0,-2.719999999999999,2.719999999999999,Healthy,24.70059880239521,Medium Risk
2024-06-12,SKU_1,WH_1,SUP_8,West,20,640,14,379,0,13.95,20.48,0,0,22.27,2024,6,June,2,Wednesday,409.6,279.0,130.60000000000002,31.884765625000007,8928.0,-2.2699999999999996,2.2699999999999996,Healthy,28.738212842388865,Low Risk
2024-06-13,SKU_1,WH_1,SUP_8,East,25,615,14,379,0,13.95,20.48,0,0,27.5,2024,6,June,2,Thursday,512.0,348.75,163.25,31.884765625,8579.25,-2.5,2.5,Healthy,22.363636363636363,Medium Risk
2024-06-14,SKU_1,WH_1,SUP_8,South,27,588,14,379,0,13.95,20.48,0,0,24.71,2024,6,June,2,Friday,552.96,376.65,176.31000000000006,31.88476562500001,8202.6,2.289999999999999,2.289999999999999,Healthy,23.796033994334277,Medium Risk
2024-06-15,SKU_1,WH_1,SUP_8,West,23,565,14,379,0,13.95,20.48,1,0,24.92,2024,6,June,2,Saturday,471.04,320.84999999999997,150.19000000000005,31.88476562500001,7881.75,-1.9200000000000017,1.9200000000000017,Healthy,22.67255216693419,Medium Risk
2024-06-16,SKU_1,WH_1,SUP_8,West,23,542,14,379,0,13.95,20.48,0,0,20.29,2024,6,June,2,Sunday,471.04,320.84999999999997,150.19000000000005,31.88476562500001,7560.9,2.710000000000001,2.710000000000001,Healthy,26.712666338097588,Medium Risk
2024-06-17,SKU_1,WH_1,SUP_8,North,26,516,14,379,0,13.95,20.48,0,0,26.03,2024,6,June,2,Monday,532.48,362.7,169.78000000000003,31.884765625000007,7198.2,-0.030000000000001137,0.030000000000001137,Healthy,19.823280829811754,Medium Risk
2024-06-18,SKU_1,WH_1,SUP_8,South,21,495,14,379,0,13.95,20.48,0,0,19.78,2024,6,June,2,Tuesday,430.08,292.95,137.13,31.884765625,6905.25,1.2199999999999989,1.2199999999999989,Healthy,25.025278058645096,Medium Risk
2024-06-19,SKU_1,WH_1,SUP_8,West,14,481,14,379,0,13.95,20.48,0,0,14.69,2024,6,June,2,Wednesday,286.72,195.29999999999998,91.42000000000004,31.88476562500001,6709.95,-0.6899999999999995,0.6899999999999995,Healthy,32.743362831858406,Low Risk
2024-06-20,SKU_1,WH_1,SUP_8,North,25,456,14,379,0,13.95,20.48,0,0,21.61,2024,6,June,2,Thursday,512.0,348.75,163.25,31.884765625,6361.2,3.3900000000000006,3.3900000000000006,Healthy,21.10134197130958,Medium Risk
2024-06-21,SKU_1,WH_1,SUP_8,East,33,423,14,379,0,13.95,20.48,0,0,31.19,2024,6,June,2,Friday,675.84,460.34999999999997,215.49000000000007,31.884765625000007,5900.849999999999,1.8099999999999987,1.8099999999999987,Healthy,13.562039115100994,High Risk
2024-06-22,SKU_1,WH_1,SUP_8,West,22,401,14,379,0,13.95,20.48,0,0,22.27,2024,6,June,2,Saturday,450.56,306.9,143.66000000000003,31.884765625000007,5593.95,-0.2699999999999996,0.2699999999999996,Healthy,18.006286484059274,Medium Risk
2024-06-23,SKU_1,WH_1,SUP_8,West,22,379,14,379,0,13.95,20.48,0,0,23.06,2024,6,June,2,Sunday,450.56,306.9,143.66000000000003,31.884765625000007,5287.05,-1.0599999999999987,1.0599999999999987,Reorder Required,16.435385949696446,Medium Risk
2024-06-24,SKU_1,WH_1,SUP_8,West,22,826,14,379,469,13.95,20.48,0,0,20.76,2024,6,June,2,Monday,450.56,306.9,143.66000000000003,31.884765625000007,11522.699999999999,1.2399999999999984,1.2399999999999984,Healthy,39.788053949903656,Low Risk
2024-06-25,SKU_1,WH_1,SUP_8,East,22,804,14,379,0,13.95,20.48,0,0,20.74,2024,6,June,2,Tuesday,450.56,306.9,143.66000000000003,31.884765625000007,11215.8,1.2600000000000016,1.2600000000000016,Healthy,38.76567020250724,Low Risk
2024-06-26,SKU_1,WH_1,SUP_8,South,19,785,14,379,0,13.95,20.48,0,0,20.82,2024,6,June,2,Wednesday,389.12,265.05,124.07,31.884765625,10950.75,-1.8200000000000003,1.8200000000000003,Healthy,37.70413064361191,Low Risk
2024-06-27,SKU_1,WH_1,SUP_8,South,19,766,14,379,0,13.95,20.48,0,0,22.9,2024,6,June,2,Thursday,389.12,265.05,124.07,31.884765625,10685.699999999999,-3.8999999999999986,3.8999999999999986,Healthy,33.44978165938865,Low Risk
2024-06-28,SKU_1,WH_1,SUP_8,East,23,743,14,379,0,13.95,20.48,0,0,29.63,2024,6,June,2,Friday,471.04,320.84999999999997,150.19000000000005,31.88476562500001,10364.85,-6.629999999999999,6.629999999999999,Healthy,25.075936550793116,Medium Risk
2024-06-29,SKU_1,WH_1,SUP_8,East,21,722,14,379,0,13.95,20.48,0,0,20.34,2024,6,June,2,Saturday,430.08,292.95,137.13,31.884765625,10071.9,0.6600000000000001,0.6600000000000001,Healthy,35.49655850540806,Low Risk
2024-06-30,SKU_1,WH_1,SUP_8,East,8,714,14,379,0,13.95,20.48,0,0,12.3,2024,6,June,2,Sunday,163.84,111.6,52.24000000000001,31.884765625000007,9960.3,-4.300000000000001,4.300000000000001,Healthy,58.048780487804876,Low Risk
2024-07-01,SKU_1,WH_1,SUP_8,East,15,699,14,379,0,13.95,20.48,0,0,13.8,2024,7,July,3,Monday,307.2,209.25,97.94999999999999,31.884765625,9751.05,1.1999999999999993,1.1999999999999993,Healthy,50.65217391304348,Low Risk
2024-07-02,SKU_1,WH_1,SUP_8,East,28,671,14,379,0,13.95,20.48,0,0,27.9,2024,7,July,3,Tuesday,573.44,390.59999999999997,182.8400000000001,31.88476562500001,9360.449999999999,0.10000000000000142,0.10000000000000142,Healthy,24.050179211469537,Medium Risk
2024-07-03,SKU_1,WH_1,SUP_8,North,17,654,14,379,0,13.95,20.48,0,0,14.45,2024,7,July,3,Wednesday,348.16,237.14999999999998,111.01000000000005,31.88476562500001,9123.3,2.5500000000000007,2.5500000000000007,Healthy,45.259515570934255,Low Risk
2024-07-04,SKU_1,WH_1,SUP_8,South,17,637,14,379,0,13.95,20.48,0,0,15.72,2024,7,July,3,Thursday,348.16,237.14999999999998,111.01000000000005,31.88476562500001,8886.15,1.2799999999999994,1.2799999999999994,Healthy,40.521628498727736,Low Risk
2024-07-05,SKU_1,WH_1,SUP_8,South,17,620,14,379,0,13.95,20.48,0,0,19.49,2024,7,July,3,Friday,348.16,237.14999999999998,111.01000000000005,31.88476562500001,8649.0,-2.4899999999999984,2.4899999999999984,Healthy,31.811185223191384,Low Risk
2024-07-06,SKU_1,WH_1,SUP_8,West,15,605,14,379,0,13.95,20.48,0,0,8.41,2024,7,July,3,Saturday,307.2,209.25,97.94999999999999,31.884765625,8439.75,6.59,6.59,Healthy,71.93816884661118,Low Risk
2024-07-07,SKU_1,WH_1,SUP_8,East,16,589,14,379,0,13.95,20.48,0,0,17.13,2024,7,July,3,Sunday,327.68,223.2,104.48000000000002,31.884765625000007,8216.55,-1.129999999999999,1.129999999999999,Healthy,34.384121424401634,Low Risk
2024-07-08,SKU_1,WH_1,SUP_8,South,25,564,14,379,0,13.95,20.48,0,0,31.0,2024,7,July,3,Monday,512.0,348.75,163.25,31.884765625,7867.799999999999,-6.0,6.0,Healthy,18.193548387096776,Medium Risk
2024-07-09,SKU_1,WH_1,SUP_8,South,13,551,14,379,0,13.95,20.48,0,0,11.46,2024,7,July,3,Tuesday,266.24,181.35,84.89000000000001,31.884765625000007,7686.45,1.5399999999999991,1.5399999999999991,Healthy,48.08027923211169,Low Risk
2024-07-10,SKU_1,WH_1,SUP_8,South,16,535,14,379,0,13.95,20.48,0,0,11.64,2024,7,July,3,Wednesday,327.68,223.2,104.48000000000002,31.884765625000007,7463.25,4.359999999999999,4.359999999999999,Healthy,45.96219931271477,Low Risk
2024-07-11,SKU_1,WH_1,SUP_8,South,24,511,14,379,0,13.95,20.48,1,0,20.62,2024,7,July,3,Thursday,491.52,334.79999999999995,156.72000000000003,31.884765625000007,7128.45,3.379999999999999,3.379999999999999,Healthy,24.781765276430647,Medium Risk
2024-07-12,SKU_1,WH_1,SUP_8,East,22,489,14,379,0,13.95,20.48,0,0,19.19,2024,7,July,3,Friday,450.56,306.9,143.66000000000003,31.884765625000007,6821.549999999999,2.8099999999999987,2.8099999999999987,Healthy,25.482021886399163,Medium Risk
2024-07-13,SKU_1,WH_1,SUP_8,West,33,456,14,379,0,13.95,20.48,1,0,34.77,2024,7,July,3,Saturday,675.84,460.34999999999997,215.49000000000007,31.884765625000007,6361.2,-1.7700000000000031,1.7700000000000031,Healthy,13.114754098360654,High Risk
